,home_team_id,away_team_id,home_result,away_result,result,extra_time,penalties,replay,date,round,city,id_stadium,edition
1772,Kuwait,Saudi Arabia,2,0,home_team,False,False,False,,Preliminary,Kuwait,,1982
1773,Kuwait,New Zealand,2,2,draw,False,False,False,,Preliminary,Kuwait,,1982
1774,Saudi Arabia,New Zealand,0,5,away_team,False,False,False,,Preliminary,Riyadh,,1982
1775,China,New Zealand,1,2,away_team,False,False,False,,Preliminary,Singapore,,1982
1776,Bulgaria,Italy,1,1,draw,False,False,False,1986-05-31,Group Stage,Mexico City,,1986
1777,Brazil,Spain,1,0,home_team,False,False,False,1986-06-01,Group Stage,Guadalajara,,1986
1778,France,Canada,1,0,home_team,False,False,False,1986-06-01,Group Stage,Leon,,1986
1779,Argentina,Korea Republic,3,1,home_team,False,False,False,1986-06-02,Group Stage,Mexico City,,1986
1780,Soviet Union,Hungary,6,0,home_team,False,False,False,1986-06-02,Group Stage,Irapuato,,1986
1781,Poland,Morocco,0,0,draw,False,False,False,1986-06-02,Group Stage,Monterrey,,1986
1782,Algeria,Northern Ireland,1,1,draw,False,False,False,1986-06-03,Group Stage,Guadalajara,,1986
1783,Mexico,Belgium,2,1,home_team,False,False,False,1986-06-03,Group Stage,Mexico City,,1986
1784,Portugal,England,0,1,away_team,False,False,False,1986-06-03,Group Stage,Monterrey,,1986
1785,Paraguay,Iraq,1,0,home_team,False,False,False,1986-06-04,Group Stage,Toluca,,1986
1786,Uruguay,West Germany,1,1,draw,False,False,False,1986-06-04,Group Stage,Queretaro,,1986
1787,Denmark,Scotland,1,0,home_team,False,False,False,1986-06-04,Group Stage,Nezahualcoyotl,,1986
1788,Argentina,Italy,1,1,draw,False,False,False,1986-06-05,Group Stage,Puebla,,1986
1789,Bulgaria,Korea Republic,1,1,draw,False,False,False,1986-06-05,Group Stage,Mexico City,,1986
1790,France,Soviet Union,1,1,draw,False,False,False,1986-06-05,Group Stage,Leon,,1986
1791,Brazil,Algeria,1,0,home_team,False,False,False,1986-06-06,Group Stage,Guadalajara,,1986
1792,Hungary,Canada,2,0,home_team,False,False,False,1986-06-06,Group Stage,Irapuato,,1986
1793,Morocco,England,0,0,draw,False,False,False,1986-06-06,Group Stage,Monterrey,,1986
1794,Spain,Northern Ireland,2,1,home_team,False,False,False,1986-06-07,Group Stage,Guadalajara,,1986
1795,Mexico,Paraguay,1,1,draw,False,False,False,1986-06-07,Group Stage,Mexico City,,1986
1796,Poland,Portugal,1,0,home_team,False,False,False,1986-06-07,Group Stage,Monterrey,,1986
1797,Belgium,Iraq,2,1,home_team,False,False,False,1986-06-08,Group Stage,Toluca,,1986
1798,Uruguay,Scotland,0,0,draw,False,False,False,1986-06-08,Group Stage,Nezahualcoyotl,,1986
1799,Denmark,West Germany,2,0,home_team,False,False,False,1986-06-08,Group Stage,Queretaro,,1986
1800,Soviet Union,Canada,2,0,home_team,False,False,False,1986-06-09,Group Stage,Irapuato,,1986
1801,France,Hungary,3,0,home_team,False,False,False,1986-06-09,Group Stage,Leon,,1986
1802,Italy,Korea Republic,3,2,home_team,False,False,False,1986-06-10,Group Stage,Puebla,,1986
1803,Argentina,Bulgaria,2,0,home_team,False,False,False,1986-06-10,Group Stage,Mexico City,,1986
1804,Belgium,Paraguay,2,2,draw,False,False,False,1986-06-11,Group Stage,Toluca,,1986
1805,Mexico,Iraq,1,0,home_team,False,False,False,1986-06-11,Group Stage,Mexico City,,1986
1806,England,Poland,3,0,home_team,False,False,False,1986-06-11,Group Stage,Monterrey,,1986
1807,Morocco,Portugal,3,1,home_team,False,False,False,1986-06-11,Group Stage,Guadalajara,,1986
1808,Brazil,Northern Ireland,3,0,home_team,False,False,False,1986-06-12,Group Stage,Guadalajara,,1986
1809,Spain,Algeria,3,0,home_team,False,False,False,1986-06-12,Group Stage,Guadalajara,,1986
1810,Denmark,Uruguay,6,1,home_team,False,False,False,1986-06-13,Group Stage,Nezahualcoyotl,,1986
1811,Scotland,West Germany,1,2,away_team,False,False,False,1986-06-13,Group Stage,Queretaro,,1986
1812,Mexico,Bulgaria,2,0,home_team,False,False,False,1986-06-15,Round of 16,Mexico City,,1986
1813,Belgium,Soviet Union,4,3,home_team,False,False,False,1986-06-15,Round of 16,Leon,,1986
1814,Brazil,Poland,4,0,home_team,False,False,False,1986-06-16,Round of 16,Guadalajara,,1986
1815,Argentina,Uruguay,1,0,home_team,False,False,False,1986-06-16,Round of 16,Puebla,,1986
1816,France,Italy,2,0,home_team,False,False,False,1986-06-17,Round of 16,Mexico City,,1986
1817,Morocco,West Germany,0,1,away_team,False,False,False,1986-06-17,Round of 16,Monterrey,,1986
1818,England,Paraguay,3,0,home_team,False,False,False,1986-06-18,Round of 16,Mexico City,,1986
1819,Denmark,Spain,1,5,away_team,False,False,False,1986-06-18,Round of 16,Queretaro,,1986
1820,Brazil,France,1,1,draw,True,True,False,1986-06-21,Quarter-finals,Guadalajara,,1986
1821,Mexico,West Germany,0,0,draw,True,True,False,1986-06-21,Quarter-finals,Monterrey,,1986
1822,Argentina,England,2,1,home_team,False,False,False,1986-06-22,Quarter-finals,Mexico City,,1986
1823,Belgium,Spain,1,1,draw,True,True,False,1986-06-22,Quarter-finals,Puebla,,1986
1824,Argentina,Belgium,2,0,home_team,False,False,False,1986-06-25,Semi-finals,Mexico City,,1986
1825,West Germany,France,2,0,home_team,True,True,False,1986-06-25,Semi-finals,Guadalajara,,1986
1826,France,Belgium,4,2,home_team,False,False,False,1986-06-28,Third Place,Puebla,,1986
1827,Argentina,West Germany,3,2,home_team,False,False,False,1986-06-29,Final,Mexico City,,1986
1828,Finland,Northern Ireland,1,0,home_team,False,False,False,,Preliminary,Pori,,1986
1829,Panama,Honduras,0,3,away_team,False,False,False,,Preliminary,Colón,,1986
1830,Honduras,Panama,1,0,home_team,False,False,False,,Preliminary,Tegucigalpa,,1986
1831,Sierra Leone,Morocco,0,1,away_team,False,False,False,,Preliminary,Freetown,,1986
1832,Angola,Senegal,1,0,home_team,False,False,False,,Preliminary,Luanda,,1986
1833,Morocco,Sierra Leone,4,0,home_team,False,False,False,,Preliminary,Rabat,,1986
1834,Senegal,Angola,1,0,home_team,False,False,False,,Preliminary,Dakar,,1986
1835,Mauritius,Malawi,0,1,away_team,False,False,False,,Preliminary,Curepipe,,1986
1836,Malawi,Mauritius,4,0,home_team,False,False,False,,Preliminary,Lilongwe,,1986
1837,El Salvador,Puerto Rico,5,0,home_team,False,False,False,,Preliminary,San Salvador,,1986
1838,Zambia,Uganda,3,0,home_team,False,False,False,,Preliminary,Ndola,,1986
1839,Antigua and Barbuda,Haiti,0,4,away_team,False,False,False,,Preliminary,Port-au-Prince,,1986
1840,Puerto Rico,El Salvador,0,3,away_team,False,False,False,,Preliminary,San Juan,,1986
1841,Haiti,Antigua and Barbuda,1,2,away_team,False,False,False,,Preliminary,Port-au-Prince,,1986
1842,Surinam,Guyana,1,0,home_team,False,False,False,,Preliminary,Paramaribo,,1986
1843,Uganda,Zambia,1,0,home_team,False,False,False,,Preliminary,Kampala,,1986
1844,Egypt,Zimbabwe,1,0,home_team,False,False,False,,Preliminary,Cairo,,1986
1845,Guyana,Surinam,1,1,draw,False,False,False,,Preliminary,Georgetown,,1986
1846,Sweden,Portugal,0,1,away_team,False,False,False,,Preliminary,Stockholm,,1986
1847,Northern Ireland,Romania,3,2,home_team,False,False,False,,Preliminary,Belfast,,1986
1848,Ireland,Soviet Union,1,0,home_team,False,False,False,,Preliminary,Dublin,,1986
1849,Norway,Switzerland,0,1,away_team,False,False,False,,Preliminary,Oslo,,1986
1850,Iceland,Wales,1,0,home_team,False,False,False,,Preliminary,Reykjavík,,1986
1851,Hungary,Austria,3,1,home_team,False,False,False,,Preliminary,Budapest,,1986
1852,Denmark,Norway,1,0,home_team,False,False,False,,Preliminary,København,,1986
1853,Yugoslavia,Bulgaria,0,0,draw,False,False,False,,Preliminary,Beograd,,1986
1854,Dutch Antilles,USA,0,0,draw,False,False,False,,Preliminary,Willemstad,,1986
1855,Zimbabwe,Egypt,1,1,draw,False,False,False,,Preliminary,Harare,,1986
1856,USA,Dutch Antilles,4,0,home_team,False,False,False,,Preliminary,St Louis,,1986
1857,Norway,Soviet Union,1,1,draw,False,False,False,,Preliminary,Oslo,,1986
1858,Luxembourg,France,0,4,away_team,False,False,False,,Preliminary,Luxembourg,,1986
1859,Tanzania,Sudan,1,1,draw,False,False,False,,Preliminary,Mwanza,,1986
1860,Kenya,Ethiopia,2,1,home_team,False,False,False,,Preliminary,Nairobi,,1986
1861,Portugal,Czechoslovakia,2,1,home_team,False,False,False,,Preliminary,Porto,,1986
1862,Belgium,Albania,3,1,home_team,False,False,False,,Preliminary,Bruxelles,,1986
1863,Poland,Greece,3,1,home_team,False,False,False,,Preliminary,Zabrze,,1986
1864,FRG,Sweden,2,0,home_team,False,False,False,,Preliminary,Köln,,1986
1865,England,Finland,5,0,home_team,False,False,False,,Preliminary,London,,1986
1866,Netherlands,Hungary,1,2,away_team,False,False,False,,Preliminary,Rotterdam,,1986
1867,Switzerland,Denmark,1,0,home_team,False,False,False,,Preliminary,Bern,,1986
1868,Norway,Ireland,1,0,home_team,False,False,False,,Preliminary,Oslo,,1986
1869,Scotland,Iceland,3,0,home_team,False,False,False,,Preliminary,Glasgow,,1986
1870,Spain,Wales,3,0,home_team,False,False,False,,Preliminary,Sevilla,,1986
1871,GDR,Yugoslavia,2,3,away_team,False,False,False,,Preliminary,Leipzig,,1986
1872,Nigeria,Liberia,3,0,home_team,False,False,False,,Preliminary,Lagos,,1986
1873,Ivory Coast,Gambia,4,0,home_team,False,False,False,,Preliminary,Abidjan,,1986
1874,Sudan,Tanzania,0,0,draw,False,False,False,,Preliminary,Khartoum,,1986
1875,Ethiopia,Kenya,3,3,draw,False,False,False,,Preliminary,Addis Ababa,,1986
1876,Benin,Tunisia,0,2,away_team,False,False,False,,Preliminary,Cotonou,,1986
1877,Poland,Albania,2,2,draw,False,False,False,,Preliminary,Mielec,,1986
1878,Czechoslovakia,Malta,4,0,home_team,False,False,False,,Preliminary,Praha,,1986
1879,Turkey,Finland,1,2,away_team,False,False,False,,Preliminary,Antalya,,1986
1880,Liberia,Nigeria,0,1,away_team,False,False,False,,Preliminary,Monrovia,,1986
1881,Cyprus,Austria,1,2,away_team,False,False,False,,Preliminary,Levkosía,,1986
1882,Sweden,Malta,4,0,home_team,False,False,False,,Preliminary,Norrköping,,1986
1883,Gambia,Ivory Coast,3,2,home_team,False,False,False,,Preliminary,Banjul,,1986
1884,Tunisia,Benin,4,0,home_team,False,False,False,,Preliminary,Tunis,,1986
1885,Portugal,Sweden,1,3,away_team,False,False,False,,Preliminary,Lisboa,,1986
1886,Northern Ireland,Finland,2,1,home_team,False,False,False,,Preliminary,Belfast,,1986
1887,Turkey,England,0,8,away_team,False,False,False,,Preliminary,İstanbul,,1986
1888,Austria,Netherlands,1,0,home_team,False,False,False,,Preliminary,Wien,,1986
1889,Denmark,Ireland,3,0,home_team,False,False,False,,Preliminary,København,,1986
1890,Wales,Iceland,2,1,home_team,False,False,False,,Preliminary,Cardiff,,1986
1891,Scotland,Spain,3,1,home_team,False,False,False,,Preliminary,Glasgow,,1986
1892,Luxembourg,GDR,0,5,away_team,False,False,False,,Preliminary,Esch-sur-Alzette,,1986
1893,Cyprus,Hungary,1,2,away_team,False,False,False,,Preliminary,Lemesós,,1986
1894,France,Bulgaria,1,0,home_team,False,False,False,,Preliminary,Paris,,1986
1895,Bulgaria,Luxembourg,4,0,home_team,False,False,False,,Preliminary,Sofija,,1986
1896,France,GDR,2,0,home_team,False,False,False,,Preliminary,Paris,,1986
1897,Malta,FRG,2,3,away_team,False,False,False,,Preliminary,Valletta,,1986
1898,Greece,Belgium,0,0,draw,False,False,False,,Preliminary,Athína,,1986
1899,Albania,Belgium,2,0,home_team,False,False,False,,Preliminary,Tiranë,,1986
1900,Cyprus,Netherlands,0,1,away_team,False,False,False,,Preliminary,Levkosía,,1986
1901,Singapore,North Korea,1,1,draw,False,False,False,,Preliminary,Singapore,,1986
1902,Malta,Portugal,1,3,away_team,False,False,False,,Preliminary,Valletta,,1986
1903,Guinea,Tunisia,1,0,home_team,False,False,False,,Preliminary,Conakry,,1986
1904,Macao,Brunei,2,0,home_team,False,False,False,,Preliminary,Macao,,1986
1905,Hong Kong,China,0,0,draw,False,False,False,,Preliminary,Hong Kong,,1986
1906,Macao,China,0,4,away_team,False,False,False,,Preliminary,Macao,,1986
1907,Sudan,Libya,0,0,draw,False,False,False,,Preliminary,Khartoum,,1986
1908,Hong Kong,Brunei,8,0,home_team,False,False,False,,Preliminary,Hong Kong,,1986
1909,Singapore,Japan,1,3,away_team,False,False,False,,Preliminary,Singapore,,1986
1910,Portugal,FRG,1,2,away_team,False,False,False,,Preliminary,Lisboa,,1986
1911,Surinam,El Salvador,0,3,away_team,False,False,False,,Preliminary,San Salvador,,1986
1912,Tunisia,Guinea,2,0,home_team,False,False,False,,Preliminary,Tunis,,1986
1913,China,Brunei,8,0,home_team,False,False,False,,Preliminary,Macao,,1986
1914,Greece,Albania,2,0,home_team,False,False,False,,Preliminary,Athína,,1986
1915,Northern Ireland,England,0,1,away_team,False,False,False,,Preliminary,Belfast,,1986
1916,Netherlands,Cyprus,7,1,home_team,False,False,False,,Preliminary,Amsterdam,,1986
1917,Spain,Scotland,1,0,home_team,False,False,False,,Preliminary,Sevilla,,1986
1918,El Salvador,Surinam,3,0,home_team,False,False,False,,Preliminary,San Salvador,,1986
1919,Brunei,China,0,4,away_team,False,False,False,,Preliminary,Hong Kong,,1986
1920,Nepal,South Korea,0,2,away_team,False,False,False,,Preliminary,Kathmandu,,1986
1921,Ecuador,Chile,1,1,draw,False,False,False,,Preliminary,Quito,,1986
1922,Surinam,Honduras,1,1,draw,False,False,False,,Preliminary,Tegucigalpa,,1986
1923,Honduras,Surinam,2,1,home_team,False,False,False,,Preliminary,Tegucigalpa,,1986
1924,Libya,Sudan,4,0,home_team,False,False,False,,Preliminary,Tripoli,,1986
1925,Uruguay,Ecuador,2,1,home_team,False,False,False,,Preliminary,Montevideo,,1986
1926,El Salvador,Honduras,1,2,away_team,False,False,False,,Preliminary,San Salvador,,1986
1927,Malaysia,South Korea,1,0,home_team,False,False,False,,Preliminary,Kuala Lumpur,,1986
1928,Honduras,El Salvador,0,0,draw,False,False,False,,Preliminary,Tegucigalpa,,1986
1929,Iraq,Lebanon,6,0,home_team,False,False,False,,Preliminary,Kuwait,,1986
1930,Jordan,Qatar,1,0,home_team,False,False,False,,Preliminary,Amman,,1986
1931,Indonesia,Thailand,1,0,home_team,False,False,False,,Preliminary,Jakarta,,1986
1932,Nepal,Malaysia,0,0,draw,False,False,False,,Preliminary,Kathmandu,,1986
1933,Chile,Ecuador,6,2,home_team,False,False,False,,Preliminary,Santiago,,1986
1934,Iraq,Lebanon,6,0,home_team,False,False,False,,Preliminary,Kuwait,,1986
1935,Indonesia,Bangladesh,2,0,home_team,False,False,False,,Preliminary,Jakarta,,1986
1936,Indonesia,India,2,1,home_team,False,False,False,,Preliminary,Jakarta,,1986
1937,Japan,North Korea,1,0,home_team,False,False,False,,Preliminary,Tokyo,,1986
1938,Qatar,Lebanon,7,0,home_team,False,False,False,,Preliminary,Doha,,1986
1939,Syria,Kuwait,1,0,home_team,False,False,False,,Preliminary,Damascus,,1986
1940,Thailand,Bangladesh,3,0,home_team,False,False,False,,Preliminary,Bangkok,,1986
1941,Chile,Uruguay,2,0,home_team,False,False,False,,Preliminary,Santiago,,1986
1942,Thailand,India,0,0,draw,False,False,False,,Preliminary,Bangkok,,1986
1943,Belgium,Greece,2,0,home_team,False,False,False,,Preliminary,Bruxelles,,1986
1944,FRG,Malta,6,0,home_team,False,False,False,,Preliminary,Saarbrücken,,1986
1945,Yugoslavia,Luxembourg,1,0,home_team,False,False,False,,Preliminary,Zenica,,1986
1946,Scotland,Wales,0,1,away_team,False,False,False,,Preliminary,Glasgow,,1986
1947,Qatar,Lebanon,8,0,home_team,False,False,False,,Preliminary,Doha,,1986
1948,Jordan,Iraq,2,3,away_team,False,False,False,,Preliminary,Amman,,1986
1949,North Yemen,Syria,0,1,away_team,False,False,False,,Preliminary,Sanaa,,1986
1950,South Yemen,Bahrain,1,4,away_team,False,False,False,,Preliminary,Aden,,1986
1951,Thailand,Indonesia,0,1,away_team,False,False,False,,Preliminary,Bangkok,,1986
1952,Bangladesh,India,1,2,away_team,False,False,False,,Preliminary,Dhaka,,1986
1953,Ecuador,Uruguay,0,2,away_team,False,False,False,,Preliminary,Quito,,1986
1954,Angola,Algeria,0,0,draw,False,False,False,,Preliminary,Luanda,,1986
1955,Malaysia,Nepal,5,0,home_team,False,False,False,,Preliminary,Kuala Lumpur,,1986
1956,Bangladesh,Indonesia,2,1,home_team,False,False,False,,Preliminary,Dhaka,,1986
1957,Romania,Turkey,3,0,home_team,False,False,False,,Preliminary,Craiova,,1986
1958,Yugoslavia,France,0,0,draw,False,False,False,,Preliminary,Sarajevo,,1986
1959,Hungary,Cyprus,2,0,home_team,False,False,False,,Preliminary,Budapest,,1986
1960,Egypt,Madagascar,1,0,home_team,False,False,False,,Preliminary,Cairo,,1986
1961,Qatar,Iraq,3,0,home_team,False,False,False,,Preliminary,Doha,,1986
1962,Kuwait,North Yemen,5,0,home_team,False,False,False,,Preliminary,Kuwait,,1986
1963,Bangladesh,Thailand,1,0,home_team,False,False,False,,Preliminary,Dhaka,,1986
1964,Bulgaria,GDR,1,0,home_team,False,False,False,,Preliminary,Sofija,,1986
1965,Kenya,Nigeria,0,3,away_team,False,False,False,,Preliminary,Nairobi,,1986
1966,South Korea,Nepal,4,0,home_team,False,False,False,,Preliminary,Seoul,,1986
1967,India,Indonesia,1,1,draw,False,False,False,,Preliminary,Calcutta,,1986
1968,Brunei,Hong Kong,1,5,away_team,False,False,False,,Preliminary,Bandar Seri Begawan,,1986
1969,Uruguay,Chile,2,1,home_team,False,False,False,,Preliminary,Montevideo,,1986
1970,Zambia,Cameroon,4,1,home_team,False,False,False,,Preliminary,Lusaka,,1986
1971,Morocco,Malawi,2,0,home_team,False,False,False,,Preliminary,Rabat,,1986
1972,Ivory Coast,Ghana,0,0,draw,False,False,False,,Preliminary,Abidjan,,1986
1973,India,Thailand,1,1,draw,False,False,False,,Preliminary,Calcutta,,1986
1974,Saudi Arabia,United Arab Emirates,0,0,draw,False,False,False,,Preliminary,Riyadh,,1986
1975,Qatar,Jordan,2,0,home_team,False,False,False,,Preliminary,Doha,,1986
1976,Kuwait,Syria,0,0,draw,False,False,False,,Preliminary,Kuwait,,1986
1977,Bahrain,South Yemen,3,3,draw,False,False,False,,Preliminary,Manama,,1986
1978,India,Bangladesh,2,1,home_team,False,False,False,,Preliminary,Calcutta,,1986
1979,Canada,Haiti,2,0,home_team,False,False,False,,Preliminary,Vancouver,,1986
1980,Brunei,Macao,1,2,away_team,False,False,False,,Preliminary,Bandar Seri Begawan,,1986
1981,Austria,Hungary,0,3,away_team,False,False,False,,Preliminary,Wien,,1986
1982,Switzerland,Soviet Union,2,2,draw,False,False,False,,Preliminary,Bern,,1986
1983,Algeria,Angola,3,2,home_team,False,False,False,,Preliminary,Algiers,,1986
1984,United Arab Emirates,Saudi Arabia,1,0,home_team,False,False,False,,Preliminary,Dubai,,1986
1985,Iraq,Jordan,2,0,home_team,False,False,False,,Preliminary,Kuwait,,1986
1986,Syria,North Yemen,3,0,home_team,False,False,False,,Preliminary,Damascus,,1986
1987,Canada,Guatemala,2,1,home_team,False,False,False,,Preliminary,Vancouver,,1986
1988,Nigeria,Kenya,3,1,home_team,False,False,False,,Preliminary,Lagos,,1986
1989,Malta,Czechoslovakia,0,0,draw,False,False,False,,Preliminary,Valletta,,1986
1990,Madagascar,Egypt,1,0,home_team,False,False,False,,Preliminary,Antananarivo,,1986
1991,Cameroon,Zambia,1,1,draw,False,False,False,,Preliminary,Yaoundé,,1986
1992,Malawi,Morocco,0,0,draw,False,False,False,,Preliminary,Lilongwe,,1986
1993,Ghana,Ivory Coast,2,0,home_team,False,False,False,,Preliminary,Accra,,1986
1994,Trinidad and Tobago,Costa Rica,0,3,away_team,False,False,False,,Preliminary,San José,,1986
1995,Haiti,Guatemala,0,1,away_team,False,False,False,,Preliminary,Port-au-Prince,,1986
1996,North Yemen,Kuwait,1,3,away_team,False,False,False,,Preliminary,Sanaa,,1986
1997,Costa Rica,Trinidad and Tobago,1,1,draw,False,False,False,,Preliminary,San José,,1986
1998,Macao,Hong Kong,0,2,away_team,False,False,False,,Preliminary,Macao,,1986
1999,Czechoslovakia,FRG,1,5,away_team,False,False,False,,Preliminary,Praha,,1986
2000,Wales,Spain,3,0,home_team,False,False,False,,Preliminary,Wrexham,,1986
2001,North Korea,Japan,0,0,draw,False,False,False,,Preliminary,Pyongyang,,1986
2002,Belgium,Poland,2,0,home_team,False,False,False,,Preliminary,Bruxelles,,1986
2003,Northern Ireland,Turkey,2,0,home_team,False,False,False,,Preliminary,Belfast,,1986
2004,Romania,England,0,0,draw,False,False,False,,Preliminary,Bucureşti,,1986
2005,Luxembourg,Yugoslavia,0,1,away_team,False,False,False,,Preliminary,Luxembourg,,1986
